run_id,ce_loss,step,dataset,method
10,0.00078002224,10.0,cifar10,lmap
10,0.001065087,12.0,cifar10,lmap
10,0.0015426254,14.0,cifar10,lmap
10,0.0023520922,16.0,cifar10,lmap
10,0.0037250405,18.0,cifar10,lmap
10,0.006068893,20.0,cifar10,lmap
10,0.010086782,22.0,cifar10,lmap
10,0.016879605,24.0,cifar10,lmap
10,0.02810286,26.0,cifar10,lmap
10,0.046196155,28.0,cifar10,lmap
10,0.07450937,30.0,cifar10,lmap
10,0.117413454,32.0,cifar10,lmap
10,0.18020459,34.0,cifar10,lmap
10,0.26868764,36.0,cifar10,lmap
10,0.3883506,38.0,cifar10,lmap
10,0.5430351,40.0,cifar10,lmap
10,0.73203725,42.0,cifar10,lmap
10,0.9491298,44.0,cifar10,lmap
10,1.1835111,46.0,cifar10,lmap
10,1.4227831,48.0,cifar10,lmap
10,1.6568437,50.0,cifar10,lmap
11,2.1876948,-50.0,cifar10,lmap
11,1.8871138,-48.0,cifar10,lmap
11,1.5798947,-46.0,cifar10,lmap
11,1.2765647,-44.0,cifar10,lmap
11,0.9921204,-42.0,cifar10,lmap
11,0.7405002,-40.0,cifar10,lmap
11,0.5310272,-38.0,cifar10,lmap
11,0.3660336,-36.0,cifar10,lmap
11,0.24291894,-34.0,cifar10,lmap
11,0.15569748,-32.0,cifar10,lmap
11,0.096720606,-30.0,cifar10,lmap
11,0.05841706,-28.0,cifar10,lmap
11,0.034374736,-26.0,cifar10,lmap
11,0.019820107,-24.0,cifar10,lmap
11,0.011315502,-22.0,cifar10,lmap
11,0.00647771,-20.0,cifar10,lmap
11,0.0037593096,-18.0,cifar10,lmap
11,0.0022512365,-16.0,cifar10,lmap
11,0.0014168774,-14.0,cifar10,lmap
11,0.000950475,-12.0,cifar10,lmap
11,0.00068247144,-10.0,cifar10,lmap
11,0.00052763795,-8.0,cifar10,lmap
11,0.00043961324,-6.0,cifar10,lmap
11,0.0003936527,-4.0,cifar10,lmap
11,0.0003769812,-2.0,cifar10,lmap
11,0.00038398392,0.0,cifar10,lmap
11,0.00041396637,2.0,cifar10,lmap
11,0.00047116226,4.0,cifar10,lmap
11,0.0005665671,6.0,cifar10,lmap
11,0.0007205007,8.0,cifar10,lmap
11,0.00096936064,10.0,cifar10,lmap
11,0.0013806314,12.0,cifar10,lmap
11,0.002080844,14.0,cifar10,lmap
11,0.003297697,16.0,cifar10,lmap
11,0.0054318686,18.0,cifar10,lmap
11,0.009190778,20.0,cifar10,lmap
11,0.015815213,22.0,cifar10,lmap
11,0.027366064,24.0,cifar10,lmap
11,0.046932813,26.0,cifar10,lmap
11,0.07901097,28.0,cifar10,lmap
11,0.12980315,30.0,cifar10,lmap
11,0.20736492,32.0,cifar10,lmap
11,0.3209982,34.0,cifar10,lmap
11,0.47871304,36.0,cifar10,lmap
11,0.68489826,38.0,cifar10,lmap
11,0.939921,40.0,cifar10,lmap
11,1.2404369,42.0,cifar10,lmap
11,1.579673,44.0,cifar10,lmap
11,1.9497215,46.0,cifar10,lmap
11,2.342975,48.0,cifar10,lmap
11,2.7565324,50.0,cifar10,lmap
12,1.7872474,-50.0,cifar10,lmap
12,1.5411172,-48.0,cifar10,lmap
12,1.2884191,-46.0,cifar10,lmap
12,1.0392666,-44.0,cifar10,lmap
12,0.8066997,-42.0,cifar10,lmap
12,0.6011783,-40.0,cifar10,lmap
12,0.42980444,-38.0,cifar10,lmap
12,0.2950861,-36.0,cifar10,lmap
12,0.19482008,-34.0,cifar10,lmap
12,0.12395189,-32.0,cifar10,lmap
12,0.07634934,-30.0,cifar10,lmap
12,0.045880493,-28.0,cifar10,lmap
12,0.027086215,-26.0,cifar10,lmap
12,0.015820416,-24.0,cifar10,lmap
12,0.009238644,-22.0,cifar10,lmap
12,0.0054646763,-20.0,cifar10,lmap
12,0.003325874,-18.0,cifar10,lmap
12,0.0021104272,-16.0,cifar10,lmap
12,0.0014098735,-14.0,cifar10,lmap
12,0.0009954476,-12.0,cifar10,lmap
12,0.00074280036,-10.0,cifar10,lmap
12,0.0005864329,-8.0,cifar10,lmap
12,0.00048943376,-6.0,cifar10,lmap
12,0.00042934378,-4.0,cifar10,lmap
