run_id,ce_loss,step,dataset,method
2,0.24342401,-10.0,fmnist,fsgc
2,0.25275135,-8.0,fmnist,fsgc
2,0.2617007,-6.0,fmnist,fsgc
2,0.269262,-4.0,fmnist,fsgc
2,0.27482688,-2.0,fmnist,fsgc
2,0.27785292,0.0,fmnist,fsgc
2,0.27817285,2.0,fmnist,fsgc
2,0.27609253,4.0,fmnist,fsgc
2,0.27160487,6.0,fmnist,fsgc
2,0.26500022,8.0,fmnist,fsgc
2,0.25681895,10.0,fmnist,fsgc
2,0.24851543,12.0,fmnist,fsgc
2,0.24352948,14.0,fmnist,fsgc
2,0.24904655,16.0,fmnist,fsgc
2,0.27850038,18.0,fmnist,fsgc
2,0.3516787,20.0,fmnist,fsgc
2,0.48889038,22.0,fmnist,fsgc
2,0.70126617,24.0,fmnist,fsgc
2,0.9883861,26.0,fmnist,fsgc
2,1.3472261,28.0,fmnist,fsgc
2,1.7834578,30.0,fmnist,fsgc
2,2.318358,32.0,fmnist,fsgc
2,2.9899418,34.0,fmnist,fsgc
2,3.848488,36.0,fmnist,fsgc
2,4.951375,38.0,fmnist,fsgc
2,6.3578715,40.0,fmnist,fsgc
2,8.132386,42.0,fmnist,fsgc
2,10.356504,44.0,fmnist,fsgc
2,13.138262,46.0,fmnist,fsgc
2,16.61871,48.0,fmnist,fsgc
2,20.989803,50.0,fmnist,fsgc
3,20.242022,-50.0,fmnist,fsgc
3,16.648212,-48.0,fmnist,fsgc
3,13.669768,-46.0,fmnist,fsgc
3,11.188825,-44.0,fmnist,fsgc
3,9.102523,-42.0,fmnist,fsgc
3,7.343098,-40.0,fmnist,fsgc
3,5.8629465,-38.0,fmnist,fsgc
3,4.629985,-36.0,fmnist,fsgc
3,3.6256633,-34.0,fmnist,fsgc
3,2.8404431,-32.0,fmnist,fsgc
3,2.2458348,-30.0,fmnist,fsgc
3,1.7885085,-28.0,fmnist,fsgc
3,1.4104698,-26.0,fmnist,fsgc
3,1.0742153,-24.0,fmnist,fsgc
3,0.77695245,-22.0,fmnist,fsgc
3,0.5385091,-20.0,fmnist,fsgc
3,0.37768638,-18.0,fmnist,fsgc
3,0.29088062,-16.0,fmnist,fsgc
3,0.255734,-14.0,fmnist,fsgc
3,0.24806134,-12.0,fmnist,fsgc
